from,to,cost
52,15,2415.28611169841
52,13,2996.123375737005
64,14,3044.369951996712
64,15,3158.9796810540156
64,13,3836.8295371668737
64,21,2535.0534626018007
64,18,1955.3778781442122
64,23,5288.453979122426
64,64,0.0
64,17,882.9290558365474
64,20,1843.9153850445398
64,24,4403.046440648671
64,19,1498.9411675900853
64,16,3617.666310341856
13,16,863.6292172861084
13,18,1894.5579102373626
13,13,0.0
13,14,954.8114516857403
13,24,1627.932005040099
13,15,1007.9316173901185
13,22,3468.510119419023
13,20,3129.5018301699665
13,21,3164.793877767162
13,19,3955.007210437819
13,17,4245.526338969365
13,23,3887.6796003295203
14,18,1232.6282607668952
