from,to,cost
37,22,3066.4753684718303
37,49,1771.014955186286
37,20,3769.8960981301184
37,45,1124.7262703477268
37,62,3318.3943429435944
37,24,4010.4282965676443
37,52,4079.6383720929557
54,0,0.0
54,47,3655.044148296245
38,0,0.0
38,39,1317.4417797131791
38,43,1592.061416323658
38,17,2373.8384998256747
38,21,1269.8598145547483
38,23,1670.5407190874855
38,45,2037.5515422359204
38,25,2409.5714839086863
38,22,585.0193159489846
38,24,2217.591619910502
38,57,2345.9746056336626
38,59,290.4659990707304
38,64,2867.067778548907
38,58,2754.1533459961806
38,52,1231.8988262673372
38,51,2005.3149673925893
38,67,3017.667291786443
38,16,2197.5553170614985
38,20,1965.467415219886
38,38,0.0
38,50,1686.084614249253
38,46,2533.6775496801065
38,14,3184.3124444510036
38,42,1256.9980218804803
38,18,2757.8216533972936
38,55,2576.1372251183066
38,15,2326.1524803125785
38,62,1468.3654384872668
38,47,2666.6648476158057
38,19,2656.789417211911
38,56,1871.0645326633153
38,63,1748.7776729600346
38,49,1370.6212340183736
38,66,1056.8749690090067
38,41,2407.04509462296
38,40,3067.2505911858957
55,0,0.0
55,16,385.8543551777609
55,67,695.7480014182954
55,55,0.0
55,58,651.3700893511124
55,46,274.6060653125581
55,47,259.0285484478458
55,64,319.07060840339415
55,19,1365.7840473889444
55,15,273.08710537175483
55,56,898.847126348033
55,17,573.8882423809955
55,57,986.4972642952916
55,40,500.20262659622006
55,43,1050.0029037598138
55,14,683.6145239555068
55,22,2505.667831343751
55,23,3104.3168312400694
55,25,1557.1455596284204
55,39,2107.0978194235254
55,50,944.2067020004824
55,20,3274.9296828212855
55,49,1212.8459027514846
55,48,2167.3054032973428
55,44,865.7054098684766
55,51,2565.0583529786845
55,18,3594.479984487528
55,41,1868.6074404792403
55,45,594.2999271678543
55,66,2140.2155251323265
55,42,1319.2428145661704
55,21,2446.028143776534
55,65,3245.317323941979
55,61,2812.3180579755644
39,0,0.0
39,21,344.0650235445001
39,16,1833.0394428857408
39,58,2571.979161683455
39,39,0.0
39,15,1837.1816950457146
39,22,805.2007831805382
39,23,2859.2344559015623
39,40,2498.4009493811923
39,51,769.1526821535143
39,59,1122.3014795170625
39,20,1202.230167840527
39,56,1208.4808585788332
39,67,2750.5320180579947
39,62,693.5492366956679
39,50,1219.9328753070056
39,25,2762.3254446659257
39,46,2210.5569201795033
39,45,1809.6819271720128
