15,36,2700.698526668014
15,31,2771.496541936162
15,64,3314.69764754425
15,25,3887.679600325223
15,54,2996.1233757360656
26,17,1377.6284505338263
26,18,984.3492598508548
26,26,0.0
26,28,219.00519556882188
26,29,1030.8483475043315
26,39,2409.5714839082807
26,45,1312.7611168204323
26,46,1202.847384968329
26,47,1289.8183459853526
26,58,570.7686002809893
26,59,1070.6776150986666
26,65,1580.0633522096941
26,16,1574.070813650326
26,24,2000.315147281317
26,25,2329.0800414035975
26,41,1894.2112535272718
26,57,1899.192580007876
26,34,2269.2759725099427
26,35,1440.7034875036152
26,33,1643.4778171465562
26,67,1443.394385707502
26,48,1814.8923230216944
26,56,1557.1455596284204
26,64,3396.931796353903
26,31,2162.648755058696
26,50,1446.3160418294822
26,43,1570.1361583947403
26,30,2006.0232359496047
26,36,1684.6662881678972
26,51,1700.268850106677
26,44,1197.8269077715693
26,20,2782.2758734817703
26,42,3098.8369604373147
26,66,4403.046440648671
26,19,4497.767838540807
26,21,3928.4304893387402
28,16,1355.0752063375362
28,48,1599.3768345178253
28,59,887.3274416808125
28,17,1158.9582251381603
28,18,768.6882705783805
28,39,2333.6320009652604
28,47,1077.578239842939
28,50,1278.1501435400633
28,51,1500.8562805930562
28,58,356.65293402391677
28,65,1379.6606311576304
28,67,1423.4927746599349
28,29,884.7862483981269
28,31,2054.1110439866907
28,34,2293.5807269909706
28,41,1694.5091893671267
28,56,1342.3889755401108
28,35,1232.556931162689
28,20,2564.6567009300115
28,21,3773.5611160545977
28,25,2455.3120117711715
28,28,0.0
28,33,1463.674991638065
28,43,1407.8258100754108
28,44,1018.4071683364406
28,45,1114.956557606188
28,64,3227.2384983158213
28,36,1638.1686897979237
28,19,4321.3260562783325
28,24,2087.255997727907
28,49,3116.327468467984
28,46,987.5794251948716
28,66,4204.199536187984
28,42,2890.507067977911
28,30,1789.4104541438892
28,57,1691.5882153990847
17,16,215.03941437346435
17,48,556.7819730902719
17,59,749.5866823334208
17,56,385.8543551715969
17,35,344.4250248012868
17,17,0.0
17,18,459.93414770805737
17,29,895.7294349091704
17,30,645.5426580921376
17,33,814.9715953673906
17,41,885.964530812617
17,42,1797.660035275252
17,43,941.2774571415881
17,44,667.0186846555052
17,45,480.1434432588753
17,46,230.4147363448587
17,47,379.7411950172518
17,49,2063.5774670332603
17,50,829.774814968426
17,51,620.4411690680398
17,58,829.4791333623205
17,65,670.8510097171051
17,25,3246.9165411842328
17,34,2669.5382937593827
17,57,663.7229954623963
17,20,1409.1222800607363
17,67,1767.0941886324358
17,19,3418.4777992271024
17,24,2751.12237931317
17,31,1772.798067075104
17,36,1799.3494696493317
17,64,2404.479307877006
17,39,2197.5553170660246
17,66,3158.979681053145
17,21,3025.769651478717
17,54,2415.286111695823
20,16,1232.6282607668952
20,48,1147.75456795472
20,47,1620.8928190851786
20,30,779.8374227113262
20,42,651.8641606480061
20,20,0.0
20,49,982.6290395432063
20,45,1575.4686471246011
20,59,2016.6113185650772
20,29,2058.771631816819
20,46,1583.1584351039942
20,18,1849.359993040393
20,33,1499.747821867845
20,54,1101.6008692509026
20,58,2238.2706069294068
20,65,1580.4174302273204
20,35,1390.885739979585
20,41,1453.5719170055884
20,43,1702.2183473758469
20,31,2221.3478064779383
20,66,1955.3778781442122
20,34,3510.9103920252373
20,56,1365.7840473889444
20,57,992.2341916192877
20,39,2656.789417210506
20,19,2478.9144234309288
20,50,1708.3610830783493
20,21,2422.667362046207
20,67,2764.7605204949314
20,25,4360.71755448109
20,44,1780.011146475876
30,16,505.9139596116592
30,48,614.6273132089698
30,59,1332.774131892512
30,35,621.4662977866224
30,29,1310.639191601626
30,47,926.0293452672487
30,18,1101.5302190401233
30,25,3660.7445755848626
30,30,0.0
30,45,816.5853869280406
30,57,339.9337940469576
30,41,1042.666735590566
30,50,1019.4611483543055
30,58,1471.9231956995093
30,64,1939.962473080933
30,66,2538.6009284005067
30,19,2871.6223052124137
30,42,1165.5685015674035
30,65,1018.8620219281523
30,56,723.808713967291
30,46,804.3327837775796
30,43,1055.1325771838153
30,49,1450.9244532511636
30,44,1031.4675708148827
30,31,1758.7834027911592
30,67,2088.0490507271884
30,21,2584.9725709727236
30,34,2911.9865852077774
30,33,853.4913437188166
30,51,566.7048596783535
35,48,825.8866590397113
35,59,1048.1843535088572
35,18,696.9924655907978
35,29,696.9496005622071
35,33,470.5466241798841
